Session ID,Customer ID,Pages Visited,Timestamp Interaction
SESS_2536,CUST_0925,"['Checkout Page', 'Cart Page', 'Homepage', 'Product Detail Page']",2024-03-26 20:22:50
SESS_2537,CUST_0979,"['Cart Page', 'Checkout Page', 'Category Page', 'Product Detail Page', 'Homepage']",2023-05-28 02:18:52
SESS_2538,CUST_0297,"['Order Confirmation Page', 'Cart Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Checkout Page']",2023-01-19 18:33:09
SESS_2539,CUST_0291,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2024-10-01 08:03:21
SESS_2540,CUST_0096,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Homepage', 'Order Confirmation Page']",2023-10-16 16:41:00
SESS_2541,CUST_0182,"['Product Detail Page', 'Category Page', 'Cart Page']",2024-03-22 21:59:27
SESS_2542,CUST_0325,"['Category Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2023-09-02 18:31:00
SESS_2543,CUST_0427,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Category Page', 'Checkout Page', 'Homepage']",2022-08-20 11:00:26
SESS_2544,CUST_0135,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-08-05 20:42:38
SESS_2545,CUST_0956,"['Cart Page', 'Product Detail Page', 'Category Page']",2023-06-14 01:03:11
SESS_2546,CUST_0362,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Category Page', 'Cart Page']",2023-10-03 19:21:44
SESS_2547,CUST_0793,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Cart Page']",2023-06-06 06:20:30
SESS_2548,CUST_0366,"['Product Detail Page', 'Cart Page', 'Homepage', 'Category Page', 'Checkout Page']",2023-07-19 23:10:34
SESS_2549,CUST_0425,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2023-04-11 01:29:16
SESS_2550,CUST_0577,"['Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2024-02-29 07:13:53
SESS_2551,CUST_0129,"['Checkout Page', 'Order Confirmation Page', 'Category Page']",2022-08-27 01:22:49
SESS_2552,CUST_0666,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page']",2023-06-15 07:56:34
SESS_2553,CUST_0068,"['Order Confirmation Page', 'Homepage', 'Checkout Page']",2022-11-03 13:12:34
SESS_2554,CUST_0642,"['Product Detail Page', 'Homepage', 'Category Page', 'Checkout Page', 'Order Confirmation Page']",2024-03-01 21:05:27
SESS_2555,CUST_0165,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2024-07-22 11:50:42
SESS_2556,CUST_0668,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Category Page']",2023-01-04 14:42:19
SESS_2557,CUST_0571,"['Homepage', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2024-08-30 16:03:43
SESS_2558,CUST_0596,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-08-22 22:27:21
SESS_2559,CUST_0726,"['Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Checkout Page', 'Cart Page']",2024-09-11 22:25:55
SESS_2560,CUST_0101,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Category Page']",2023-03-17 05:20:11
SESS_2561,CUST_0970,"['Product Detail Page', 'Order Confirmation Page', 'Category Page']",2022-10-18 22:05:16
SESS_2562,CUST_0024,"['Homepage', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2024-05-03 15:09:51
SESS_2563,CUST_0386,"['Product Detail Page', 'Checkout Page', 'Homepage']",2024-05-24 07:13:27
SESS_2564,CUST_0839,"['Category Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2022-08-07 17:55:43
SESS_2565,CUST_0595,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage']",2024-07-12 19:54:00
SESS_2566,CUST_0533,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Category Page']",2022-11-30 11:40:50
SESS_2567,CUST_0246,"['Product Detail Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2024-04-19 04:06:10
SESS_2568,CUST_0152,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Homepage']",2022-10-27 18:29:46
SESS_2569,CUST_0047,"['Homepage', 'Checkout Page', 'Category Page', 'Product Detail Page']",2024-01-13 16:25:50
SESS_2570,CUST_0867,"['Order Confirmation Page', 'Cart Page', 'Homepage']",2023-09-21 09:36:28
SESS_2571,CUST_0103,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-07-26 14:42:08
SESS_2572,CUST_0632,"['Order Confirmation Page', 'Homepage', 'Category Page']",2024-06-18 04:13:40
SESS_2573,CUST_0597,"['Category Page', 'Cart Page', 'Homepage']",2024-02-08 22:36:20
SESS_2574,CUST_0374,"['Checkout Page', 'Order Confirmation Page', 'Homepage']",2023-07-20 16:07:58
SESS_2575,CUST_0926,"['Cart Page', 'Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page']",2024-01-22 17:09:09
SESS_2576,CUST_0633,"['Homepage', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2023-07-05 11:38:56
SESS_2577,CUST_0821,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Homepage']",2024-03-11 02:48:21
SESS_2578,CUST_0604,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2022-10-06 15:06:59
SESS_2579,CUST_0651,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Homepage', 'Cart Page']",2023-05-06 05:39:00
SESS_2580,CUST_0780,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page']",2023-07-23 07:23:08
SESS_2581,CUST_0634,"['Homepage', 'Cart Page', 'Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-04-14 04:22:15
SESS_2582,CUST_0429,"['Checkout Page', 'Homepage', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2023-06-20 01:07:02
SESS_2583,CUST_0357,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2022-09-20 03:44:45
SESS_2584,CUST_0659,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Cart Page']",2024-05-27 08:00:32
SESS_2585,CUST_0647,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-09-11 09:12:54
SESS_2586,CUST_0951,"['Cart Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2024-04-01 19:24:49
SESS_2587,CUST_0067,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Category Page']",2022-11-10 05:55:41
SESS_2588,CUST_0539,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page']",2023-02-08 08:22:46
SESS_2589,CUST_0427,"['Checkout Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2024-09-20 22:28:47
SESS_2590,CUST_0678,"['Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2023-09-10 04:28:12
SESS_2591,CUST_0706,"['Cart Page', 'Homepage', 'Checkout Page', 'Category Page']",2024-04-20 07:39:56
SESS_2592,CUST_0619,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-01-29 05:55:02
SESS_2593,CUST_0544,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2022-08-11 18:59:02
SESS_2594,CUST_0946,"['Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage']",2024-08-09 04:44:33
SESS_2595,CUST_0640,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2023-05-27 23:21:00
SESS_2596,CUST_0910,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-04-25 19:39:27
SESS_2597,CUST_0021,"['Checkout Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2023-12-26 05:59:48
SESS_2598,CUST_0510,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-07-22 05:56:20
SESS_2599,CUST_0075,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Product Detail Page']",2022-11-12 07:05:08
SESS_2600,CUST_0130,"['Checkout Page', 'Category Page', 'Cart Page']",2023-04-09 14:11:48
SESS_2601,CUST_0120,"['Homepage', 'Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2024-10-03 18:28:30
SESS_2602,CUST_0481,"['Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-05-30 02:09:11
SESS_2603,CUST_0492,"['Category Page', 'Checkout Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2022-12-04 15:32:23
SESS_2604,CUST_0709,"['Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Product Detail Page', 'Homepage']",2022-09-17 11:33:09
SESS_2605,CUST_0008,"['Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2022-12-20 16:07:09
SESS_2606,CUST_0730,"['Cart Page', 'Product Detail Page', 'Homepage']",2024-09-01 20:38:31
SESS_2607,CUST_0117,"['Product Detail Page', 'Homepage', 'Cart Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2024-07-12 05:52:06
SESS_2608,CUST_0790,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page']",2024-08-02 04:14:45
SESS_2609,CUST_0277,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-02-04 14:44:08
SESS_2610,CUST_0509,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Category Page', 'Cart Page']",2023-03-16 10:33:09
SESS_2611,CUST_0267,"['Product Detail Page', 'Checkout Page', 'Category Page']",2022-12-17 00:18:07
SESS_2612,CUST_0140,"['Category Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2023-07-28 10:40:58
SESS_2613,CUST_0051,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page']",2024-05-17 19:39:38
SESS_2614,CUST_0213,"['Category Page', 'Cart Page', 'Checkout Page', 'Homepage']",2024-06-16 18:10:37
SESS_2615,CUST_0791,"['Homepage', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2024-07-26 10:21:37
SESS_2616,CUST_0700,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Homepage']",2024-08-08 18:55:59
SESS_2617,CUST_0558,"['Checkout Page', 'Category Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-05-31 03:56:07
SESS_2618,CUST_0630,"['Product Detail Page', 'Category Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2023-07-15 00:22:09
SESS_2619,CUST_0269,"['Order Confirmation Page', 'Homepage', 'Category Page']",2024-01-25 20:28:02
SESS_2620,CUST_0429,"['Cart Page', 'Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page']",2023-11-29 10:20:21
SESS_2621,CUST_0627,"['Checkout Page', 'Cart Page', 'Homepage']",2023-02-28 12:49:11
SESS_2622,CUST_0169,"['Cart Page', 'Category Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Product Detail Page']",2022-11-27 23:55:08
SESS_2623,CUST_0025,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2024-09-04 20:12:10
SESS_2624,CUST_0129,"['Product Detail Page', 'Homepage', 'Cart Page']",2024-09-10 17:06:45
SESS_2625,CUST_0039,"['Cart Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2024-04-27 06:39:49
SESS_2626,CUST_0721,"['Checkout Page', 'Product Detail Page', 'Homepage']",2023-12-28 18:12:40
SESS_2627,CUST_0308,"['Homepage', 'Checkout Page', 'Order Confirmation Page', 'Category Page']",2023-03-15 12:11:48
SESS_2628,CUST_0542,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page']",2024-07-10 21:04:09
SESS_2629,CUST_0230,"['Checkout Page', 'Category Page', 'Cart Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page']",2023-05-16 18:15:04
SESS_2630,CUST_0629,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Cart Page']",2024-09-28 21:42:54
SESS_2631,CUST_0552,"['Product Detail Page', 'Category Page', 'Homepage', 'Cart Page']",2024-07-13 20:11:46
SESS_2632,CUST_0084,"['Checkout Page', 'Order Confirmation Page', 'Homepage']",2022-12-02 08:18:22
SESS_2633,CUST_0795,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Product Detail Page']",2024-09-08 04:31:19
SESS_2634,CUST_0970,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2024-05-04 15:08:52
SESS_2635,CUST_0386,"['Checkout Page', 'Homepage', 'Cart Page']",2023-10-10 05:23:34
SESS_2636,CUST_0829,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Checkout Page']",2024-04-05 04:12:50
SESS_2637,CUST_0342,"['Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Product Detail Page']",2024-06-15 04:41:36
SESS_2638,CUST_0866,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Homepage']",2024-02-13 06:12:39
SESS_2639,CUST_0514,"['Category Page', 'Checkout Page', 'Product Detail Page']",2024-05-19 05:37:02
SESS_2640,CUST_0098,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page']",2024-06-05 10:48:35
SESS_2641,CUST_0509,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2024-03-21 14:30:17
SESS_2642,CUST_0452,"['Homepage', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2022-08-31 15:41:27
SESS_2643,CUST_0506,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2023-02-11 03:55:35
SESS_2644,CUST_0544,"['Homepage', 'Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Product Detail Page']",2024-04-27 00:27:35
SESS_2645,CUST_0807,"['Order Confirmation Page', 'Checkout Page', 'Homepage']",2022-12-23 05:39:07
SESS_2646,CUST_0777,"['Checkout Page', 'Cart Page', 'Category Page']",2022-08-28 10:55:24
SESS_2647,CUST_0764,"['Homepage', 'Checkout Page', 'Category Page', 'Cart Page']",2023-10-27 00:00:11
SESS_2648,CUST_0045,"['Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page']",2023-08-08 00:29:07
SESS_2649,CUST_0527,"['Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-05-01 17:34:11
SESS_2650,CUST_0395,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2023-10-18 03:11:29
SESS_2651,CUST_0598,"['Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page', 'Checkout Page']",2022-11-21 15:02:16
SESS_2652,CUST_0919,"['Checkout Page', 'Cart Page', 'Category Page', 'Homepage']",2024-03-08 14:11:39
SESS_2653,CUST_0397,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-06-24 20:36:09
SESS_2654,CUST_0500,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2024-03-09 10:50:03
SESS_2655,CUST_0343,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2022-10-03 20:49:00
SESS_2656,CUST_0831,"['Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2024-06-24 22:32:43
SESS_2657,CUST_0290,"['Cart Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page']",2024-03-24 09:01:45
SESS_2658,CUST_0249,"['Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Homepage']",2023-01-02 23:51:45
SESS_2659,CUST_0926,"['Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2022-09-28 16:24:36
SESS_2660,CUST_0133,"['Homepage', 'Category Page', 'Product Detail Page', 'Cart Page']",2024-09-18 18:22:41
SESS_2661,CUST_0104,"['Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Checkout Page']",2023-05-23 04:52:42
SESS_2662,CUST_0420,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Cart Page']",2023-01-18 12:11:51
SESS_2663,CUST_0976,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2023-05-14 01:05:13
SESS_2664,CUST_0868,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Category Page']",2024-03-08 15:41:04
SESS_2665,CUST_0447,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-05-22 12:57:40
SESS_2666,CUST_0689,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Homepage', 'Category Page']",2024-05-09 09:36:40
SESS_2667,CUST_0185,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Category Page']",2022-11-10 06:09:00
SESS_2668,CUST_0812,"['Product Detail Page', 'Category Page', 'Cart Page', 'Homepage']",2024-06-11 18:51:10
SESS_2669,CUST_0338,"['Checkout Page', 'Homepage', 'Category Page']",2024-10-05 16:19:08
SESS_2670,CUST_0730,"['Category Page', 'Order Confirmation Page', 'Homepage']",2023-12-07 00:35:57
SESS_2671,CUST_0251,"['Category Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2022-08-17 15:43:07
SESS_2672,CUST_0875,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-07-07 08:18:19
SESS_2673,CUST_0045,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2022-11-22 22:54:01
SESS_2674,CUST_0160,"['Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2024-01-10 11:47:00
SESS_2675,CUST_0474,"['Homepage', 'Checkout Page', 'Category Page']",2023-09-21 20:36:38
SESS_2676,CUST_0174,"['Product Detail Page', 'Category Page', 'Cart Page', 'Homepage']",2024-09-07 15:53:44
SESS_2677,CUST_0883,"['Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Checkout Page', 'Cart Page']",2023-02-11 12:29:18
SESS_2678,CUST_0807,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-06-12 17:31:12
SESS_2679,CUST_0219,"['Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2022-12-08 13:07:10
SESS_2680,CUST_0039,"['Category Page', 'Homepage', 'Checkout Page']",2023-01-15 10:19:14
SESS_2681,CUST_0287,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2023-01-04 04:02:39
SESS_2682,CUST_0780,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page']",2022-12-13 19:21:26
SESS_2683,CUST_0508,"['Cart Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page']",2024-08-17 06:50:51
SESS_2684,CUST_0024,"['Cart Page', 'Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page']",2022-08-27 02:36:18
SESS_2685,CUST_0938,"['Homepage', 'Cart Page', 'Category Page', 'Checkout Page']",2024-08-18 10:43:30
SESS_2686,CUST_0932,"['Product Detail Page', 'Homepage', 'Checkout Page', 'Category Page']",2024-04-09 11:54:12
SESS_2687,CUST_0006,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page']",2023-10-14 08:53:58
SESS_2688,CUST_0635,"['Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Category Page']",2022-09-20 23:41:02
SESS_2689,CUST_0266,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page']",2022-08-20 18:55:34
SESS_2690,CUST_0043,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Category Page']",2024-03-23 12:37:06
SESS_2691,CUST_0981,"['Cart Page', 'Category Page', 'Checkout Page']",2024-05-06 09:02:15
